config #	worker1.replicaCount	worker1.resources.requests.cpu	worker1.resources.requests.memory	worker2.replicaCount	worker2.resources.requests.cpu	worker2.resources.requests.memory	worker3.replicaCount	worker3.resources.requests.cpu	worker3.resources.requests.memory	worker4.replicaCount	worker4.resources.requests.cpu	worker4.resources.requests.memory	SLAName	CompletionTime	Successfull	
841	1	5	4	1	3	3	1	2	2	1	1	2		0	false	
842	2	5	4	1	3	3	1	2	2	1	1	2		0	false	
843	3	5	4	1	3	3	1	2	2	1	1	2		0	false	
844	0	6	4	1	3	3	1	2	2	1	1	2		0	false	
845	1	6	4	1	3	3	1	2	2	1	1	2		0	false	
846	2	6	4	1	3	3	1	2	2	1	1	2		0	false	
847	3	6	4	1	3	3	1	2	2	1	1	2		0	false	
848	0	5	4	2	3	3	1	2	2	1	1	2		0	false	
849	1	5	4	2	3	3	1	2	2	1	1	2		0	false	
850	2	5	4	2	3	3	1	2	2	1	1	2		0	false	
851	3	5	4	2	3	3	1	2	2	1	1	2		0	false	
852	0	6	4	2	3	3	1	2	2	1	1	2		0	false	
853	1	6	4	2	3	3	1	2	2	1	1	2		0	false	
854	2	6	4	2	3	3	1	2	2	1	1	2		0	false	
855	3	6	4	2	3	3	1	2	2	1	1	2		0	false	
856	0	5	4	3	3	3	1	2	2	1	1	2		0	false	
857	1	5	4	3	3	3	1	2	2	1	1	2		0	false	
858	2	5	4	3	3	3	1	2	2	1	1	2		0	false	
859	3	5	4	3	3	3	1	2	2	1	1	2		0	false	
860	0	6	4	3	3	3	1	2	2	1	1	2		0	false	
861	1	6	4	3	3	3	1	2	2	1	1	2		0	false	
862	2	6	4	3	3	3	1	2	2	1	1	2		0	false	
863	3	6	4	3	3	3	1	2	2	1	1	2		0	false	
864	0	5	4	0	4	3	1	2	2	1	1	2		0	false	
865	1	5	4	0	4	3	1	2	2	1	1	2		0	false	
866	2	5	4	0	4	3	1	2	2	1	1	2		0	false	
867	3	5	4	0	4	3	1	2	2	1	1	2		0	false	
868	0	6	4	0	4	3	1	2	2	1	1	2		0	false	
869	1	6	4	0	4	3	1	2	2	1	1	2		0	false	
870	2	6	4	0	4	3	1	2	2	1	1	2		0	false	
871	3	6	4	0	4	3	1	2	2	1	1	2		0	false	
872	0	5	4	1	4	3	1	2	2	1	1	2		0	false	
873	1	5	4	1	4	3	1	2	2	1	1	2		0	false	
874	2	5	4	1	4	3	1	2	2	1	1	2		0	false	
875	3	5	4	1	4	3	1	2	2	1	1	2		0	false	
876	0	6	4	1	4	3	1	2	2	1	1	2		0	false	
877	1	6	4	1	4	3	1	2	2	1	1	2		0	false	
878	2	6	4	1	4	3	1	2	2	1	1	2		0	false	
879	3	6	4	1	4	3	1	2	2	1	1	2		0	false	
880	0	5	4	2	4	3	1	2	2	1	1	2		0	false	
881	1	5	4	2	4	3	1	2	2	1	1	2		0	false	
882	2	5	4	2	4	3	1	2	2	1	1	2		0	false	
883	3	5	4	2	4	3	1	2	2	1	1	2		0	false	
884	0	6	4	2	4	3	1	2	2	1	1	2		0	false	
885	1	6	4	2	4	3	1	2	2	1	1	2		0	false	
886	2	6	4	2	4	3	1	2	2	1	1	2		0	false	
887	3	6	4	2	4	3	1	2	2	1	1	2		0	false	
888	0	5	4	3	4	3	1	2	2	1	1	2		0	false	
889	1	5	4	3	4	3	1	2	2	1	1	2		0	false	
890	2	5	4	3	4	3	1	2	2	1	1	2		0	false	
891	3	5	4	3	4	3	1	2	2	1	1	2		0	false	
892	0	6	4	3	4	3	1	2	2	1	1	2		0	false	
893	1	6	4	3	4	3	1	2	2	1	1	2		0	false	
894	2	6	4	3	4	3	1	2	2	1	1	2		0	false	
895	3	6	4	3	4	3	1	2	2	1	1	2		0	false	
896	0	5	4	0	3	3	2	2	2	1	1	2		0	false	
897	1	5	4	0	3	3	2	2	2	1	1	2		0	false	
898	2	5	4	0	3	3	2	2	2	1	1	2		0	false	
899	3	5	4	0	3	3	2	2	2	1	1	2		0	false	
900	0	6	4	0	3	3	2	2	2	1	1	2		0	false	
901	1	6	4	0	3	3	2	2	2	1	1	2		0	false	
902	2	6	4	0	3	3	2	2	2	1	1	2		0	false	
903	3	6	4	0	3	3	2	2	2	1	1	2		0	false	
904	0	5	4	1	3	3	2	2	2	1	1	2		0	false	
905	1	5	4	1	3	3	2	2	2	1	1	2		0	false	
906	2	5	4	1	3	3	2	2	2	1	1	2		0	false	
907	3	5	4	1	3	3	2	2	2	1	1	2		0	false	
908	0	6	4	1	3	3	2	2	2	1	1	2		0	false	
909	1	6	4	1	3	3	2	2	2	1	1	2		0	false	
910	2	6	4	1	3	3	2	2	2	1	1	2		0	false	
911	3	6	4	1	3	3	2	2	2	1	1	2		0	false	
912	0	5	4	2	3	3	2	2	2	1	1	2		0	false	
913	1	5	4	2	3	3	2	2	2	1	1	2		0	false	
914	2	5	4	2	3	3	2	2	2	1	1	2		0	false	
915	3	5	4	2	3	3	2	2	2	1	1	2		0	false	
916	0	6	4	2	3	3	2	2	2	1	1	2		0	false	
917	1	6	4	2	3	3	2	2	2	1	1	2		0	false	
918	2	6	4	2	3	3	2	2	2	1	1	2		0	false	
919	3	6	4	2	3	3	2	2	2	1	1	2		0	false	
920	0	5	4	3	3	3	2	2	2	1	1	2		0	false	
921	1	5	4	3	3	3	2	2	2	1	1	2		0	false	
922	2	5	4	3	3	3	2	2	2	1	1	2		0	false	
923	3	5	4	3	3	3	2	2	2	1	1	2		0	false	
924	0	6	4	3	3	3	2	2	2	1	1	2		0	false	
925	1	6	4	3	3	3	2	2	2	1	1	2		0	false	
926	2	6	4	3	3	3	2	2	2	1	1	2		0	false	
927	3	6	4	3	3	3	2	2	2	1	1	2		0	false	
928	0	5	4	0	4	3	2	2	2	1	1	2		0	false	
929	1	5	4	0	4	3	2	2	2	1	1	2		0	false	
930	2	5	4	0	4	3	2	2	2	1	1	2		0	false	
931	3	5	4	0	4	3	2	2	2	1	1	2		0	false	
932	0	6	4	0	4	3	2	2	2	1	1	2		0	false	
933	1	6	4	0	4	3	2	2	2	1	1	2		0	false	
934	2	6	4	0	4	3	2	2	2	1	1	2		0	false	
935	3	6	4	0	4	3	2	2	2	1	1	2		0	false	
936	0	5	4	1	4	3	2	2	2	1	1	2		0	false	
937	1	5	4	1	4	3	2	2	2	1	1	2		0	false	
938	2	5	4	1	4	3	2	2	2	1	1	2		0	false	
939	3	5	4	1	4	3	2	2	2	1	1	2		0	false	
940	0	6	4	1	4	3	2	2	2	1	1	2		0	false	
941	1	6	4	1	4	3	2	2	2	1	1	2		0	false	
942	2	6	4	1	4	3	2	2	2	1	1	2		0	false	
943	3	6	4	1	4	3	2	2	2	1	1	2		0	false	
944	0	5	4	2	4	3	2	2	2	1	1	2		0	false	
945	1	5	4	2	4	3	2	2	2	1	1	2		0	false	
946	2	5	4	2	4	3	2	2	2	1	1	2		0	false	
947	3	5	4	2	4	3	2	2	2	1	1	2		0	false	
948	0	6	4	2	4	3	2	2	2	1	1	2		0	false	
949	1	6	4	2	4	3	2	2	2	1	1	2		0	false	
950	2	6	4	2	4	3	2	2	2	1	1	2		0	false	
951	3	6	4	2	4	3	2	2	2	1	1	2		0	false	
952	0	5	4	3	4	3	2	2	2	1	1	2		0	false	
953	1	5	4	3	4	3	2	2	2	1	1	2		0	false	
954	2	5	4	3	4	3	2	2	2	1	1	2		0	false	
955	3	5	4	3	4	3	2	2	2	1	1	2		0	false	
956	0	6	4	3	4	3	2	2	2	1	1	2		0	false	
957	1	6	4	3	4	3	2	2	2	1	1	2		0	false	
958	2	6	4	3	4	3	2	2	2	1	1	2		0	false	
959	3	6	4	3	4	3	2	2	2	1	1	2		0	false	
960	0	5	4	0	3	3	3	2	2	1	1	2		0	false	
961	1	5	4	0	3	3	3	2	2	1	1	2		0	false	
962	2	5	4	0	3	3	3	2	2	1	1	2		0	false	
963	3	5	4	0	3	3	3	2	2	1	1	2		0	false	
964	0	6	4	0	3	3	3	2	2	1	1	2		0	false	
965	1	6	4	0	3	3	3	2	2	1	1	2		0	false	
966	2	6	4	0	3	3	3	2	2	1	1	2		0	false	
967	3	6	4	0	3	3	3	2	2	1	1	2		0	false	
968	0	5	4	1	3	3	3	2	2	1	1	2		0	false	
969	1	5	4	1	3	3	3	2	2	1	1	2		0	false	
970	2	5	4	1	3	3	3	2	2	1	1	2		0	false	
971	3	5	4	1	3	3	3	2	2	1	1	2		0	false	
972	0	6	4	1	3	3	3	2	2	1	1	2		0	false	
973	1	6	4	1	3	3	3	2	2	1	1	2		0	false	
974	2	6	4	1	3	3	3	2	2	1	1	2		0	false	
975	3	6	4	1	3	3	3	2	2	1	1	2		0	false	
976	0	5	4	2	3	3	3	2	2	1	1	2		0	false	
977	1	5	4	2	3	3	3	2	2	1	1	2		0	false	
978	2	5	4	2	3	3	3	2	2	1	1	2		0	false	
979	3	5	4	2	3	3	3	2	2	1	1	2		0	false	
980	0	6	4	2	3	3	3	2	2	1	1	2		0	false	
981	1	6	4	2	3	3	3	2	2	1	1	2		0	false	
982	2	6	4	2	3	3	3	2	2	1	1	2		0	false	
983	3	6	4	2	3	3	3	2	2	1	1	2		0	false	
984	0	5	4	3	3	3	3	2	2	1	1	2		0	false	
985	1	5	4	3	3	3	3	2	2	1	1	2		0	false	
986	2	5	4	3	3	3	3	2	2	1	1	2		0	false	
987	3	5	4	3	3	3	3	2	2	1	1	2		0	false	
988	0	6	4	3	3	3	3	2	2	1	1	2		0	false	
989	1	6	4	3	3	3	3	2	2	1	1	2		0	false	
990	2	6	4	3	3	3	3	2	2	1	1	2		0	false	
991	3	6	4	3	3	3	3	2	2	1	1	2		0	false	
992	0	5	4	0	4	3	3	2	2	1	1	2		0	false	
993	1	5	4	0	4	3	3	2	2	1	1	2		0	false	
994	2	5	4	0	4	3	3	2	2	1	1	2		0	false	
995	3	5	4	0	4	3	3	2	2	1	1	2		0	false	
996	0	6	4	0	4	3	3	2	2	1	1	2		0	false	
997	1	6	4	0	4	3	3	2	2	1	1	2		0	false	
998	2	6	4	0	4	3	3	2	2	1	1	2		0	false	
999	3	6	4	0	4	3	3	2	2	1	1	2		0	false	
1000	0	5	4	1	4	3	3	2	2	1	1	2		0	false	
1001	1	5	4	1	4	3	3	2	2	1	1	2		0	false	
1002	2	5	4	1	4	3	3	2	2	1	1	2		0	false	
1003	3	5	4	1	4	3	3	2	2	1	1	2		0	false	
1004	0	6	4	1	4	3	3	2	2	1	1	2		0	false	
1005	1	6	4	1	4	3	3	2	2	1	1	2		0	false	
1006	2	6	4	1	4	3	3	2	2	1	1	2		0	false	
1007	3	6	4	1	4	3	3	2	2	1	1	2		0	false	
1008	0	5	4	2	4	3	3	2	2	1	1	2		0	false	
1009	1	5	4	2	4	3	3	2	2	1	1	2		0	false	
1010	2	5	4	2	4	3	3	2	2	1	1	2		0	false	
1011	3	5	4	2	4	3	3	2	2	1	1	2		0	false	
1012	0	6	4	2	4	3	3	2	2	1	1	2		0	false	
1013	1	6	4	2	4	3	3	2	2	1	1	2		0	false	
1014	2	6	4	2	4	3	3	2	2	1	1	2		0	false	
1015	3	6	4	2	4	3	3	2	2	1	1	2		0	false	
1016	0	5	4	3	4	3	3	2	2	1	1	2		0	false	
1017	1	5	4	3	4	3	3	2	2	1	1	2		0	false	
1018	2	5	4	3	4	3	3	2	2	1	1	2		0	false	
1019	3	5	4	3	4	3	3	2	2	1	1	2		0	false	
1020	0	6	4	3	4	3	3	2	2	1	1	2		0	false	
1021	1	6	4	3	4	3	3	2	2	1	1	2		0	false	
1022	2	6	4	3	4	3	3	2	2	1	1	2		0	false	
1023	3	6	4	3	4	3	3	2	2	1	1	2		0	false	
1024	0	5	4	0	3	3	0	1	2	2	1	2		0	false	
1025	1	5	4	0	3	3	0	1	2	2	1	2		0	false	
1026	2	5	4	0	3	3	0	1	2	2	1	2		0	false	
1027	3	5	4	0	3	3	0	1	2	2	1	2		0	false	
1028	0	6	4	0	3	3	0	1	2	2	1	2		0	false	
1029	1	6	4	0	3	3	0	1	2	2	1	2		0	false	
1030	2	6	4	0	3	3	0	1	2	2	1	2		0	false	
1031	3	6	4	0	3	3	0	1	2	2	1	2		0	false	
1032	0	5	4	1	3	3	0	1	2	2	1	2		0	false	
1033	1	5	4	1	3	3	0	1	2	2	1	2		0	false	
1034	2	5	4	1	3	3	0	1	2	2	1	2		0	false	
1035	3	5	4	1	3	3	0	1	2	2	1	2		0	false	
1036	0	6	4	1	3	3	0	1	2	2	1	2		0	false	
1037	1	6	4	1	3	3	0	1	2	2	1	2		0	false	
1038	2	6	4	1	3	3	0	1	2	2	1	2		0	false	
1039	3	6	4	1	3	3	0	1	2	2	1	2		0	false	
1040	0	5	4	2	3	3	0	1	2	2	1	2		0	false	
1041	1	5	4	2	3	3	0	1	2	2	1	2		0	false	
1042	2	5	4	2	3	3	0	1	2	2	1	2		0	false	
1043	3	5	4	2	3	3	0	1	2	2	1	2		0	false	
1044	0	6	4	2	3	3	0	1	2	2	1	2		0	false	
1045	1	6	4	2	3	3	0	1	2	2	1	2		0	false	
1046	2	6	4	2	3	3	0	1	2	2	1	2		0	false	
1047	3	6	4	2	3	3	0	1	2	2	1	2		0	false	
1048	0	5	4	3	3	3	0	1	2	2	1	2		0	false	
1049	1	5	4	3	3	3	0	1	2	2	1	2		0	false	
1050	2	5	4	3	3	3	0	1	2	2	1	2		0	false	
1051	3	5	4	3	3	3	0	1	2	2	1	2		0	false	
1052	0	6	4	3	3	3	0	1	2	2	1	2		0	false	
1053	1	6	4	3	3	3	0	1	2	2	1	2		0	false	
1054	2	6	4	3	3	3	0	1	2	2	1	2		0	false	
1055	3	6	4	3	3	3	0	1	2	2	1	2		0	false	
1056	0	5	4	0	4	3	0	1	2	2	1	2		0	false	
1057	1	5	4	0	4	3	0	1	2	2	1	2		0	false	
1058	2	5	4	0	4	3	0	1	2	2	1	2		0	false	
1059	3	5	4	0	4	3	0	1	2	2	1	2		0	false	
1060	0	6	4	0	4	3	0	1	2	2	1	2		0	false	
1061	1	6	4	0	4	3	0	1	2	2	1	2		0	false	
1062	2	6	4	0	4	3	0	1	2	2	1	2		0	false	
1063	3	6	4	0	4	3	0	1	2	2	1	2		0	false	
1064	0	5	4	1	4	3	0	1	2	2	1	2		0	false	
1065	1	5	4	1	4	3	0	1	2	2	1	2		0	false	
1066	2	5	4	1	4	3	0	1	2	2	1	2		0	false	
1067	3	5	4	1	4	3	0	1	2	2	1	2		0	false	
1068	0	6	4	1	4	3	0	1	2	2	1	2		0	false	
1069	1	6	4	1	4	3	0	1	2	2	1	2		0	false	
1070	2	6	4	1	4	3	0	1	2	2	1	2		0	false	
1071	3	6	4	1	4	3	0	1	2	2	1	2		0	false	
1072	0	5	4	2	4	3	0	1	2	2	1	2		0	false	
1073	1	5	4	2	4	3	0	1	2	2	1	2		0	false	
1074	2	5	4	2	4	3	0	1	2	2	1	2		0	false	
1075	3	5	4	2	4	3	0	1	2	2	1	2		0	false	
1076	0	6	4	2	4	3	0	1	2	2	1	2		0	false	
1077	1	6	4	2	4	3	0	1	2	2	1	2		0	false	
1078	2	6	4	2	4	3	0	1	2	2	1	2		0	false	
1079	3	6	4	2	4	3	0	1	2	2	1	2		0	false	
1080	0	5	4	3	4	3	0	1	2	2	1	2		0	false	
1081	1	5	4	3	4	3	0	1	2	2	1	2		0	false	
1082	2	5	4	3	4	3	0	1	2	2	1	2		0	false	
1083	3	5	4	3	4	3	0	1	2	2	1	2		0	false	
1084	0	6	4	3	4	3	0	1	2	2	1	2		0	false	
1085	1	6	4	3	4	3	0	1	2	2	1	2		0	false	
1086	2	6	4	3	4	3	0	1	2	2	1	2		0	false	
1087	3	6	4	3	4	3	0	1	2	2	1	2		0	false	
1088	0	5	4	0	3	3	1	1	2	2	1	2		0	false	
1089	1	5	4	0	3	3	1	1	2	2	1	2		0	false	
1090	2	5	4	0	3	3	1	1	2	2	1	2		0	false	
1091	3	5	4	0	3	3	1	1	2	2	1	2		0	false	
1092	0	6	4	0	3	3	1	1	2	2	1	2		0	false	
1093	1	6	4	0	3	3	1	1	2	2	1	2		0	false	
1094	2	6	4	0	3	3	1	1	2	2	1	2		0	false	
1095	3	6	4	0	3	3	1	1	2	2	1	2		0	false	
1096	0	5	4	1	3	3	1	1	2	2	1	2		0	false	
1097	1	5	4	1	3	3	1	1	2	2	1	2		0	false	
1098	2	5	4	1	3	3	1	1	2	2	1	2		0	false	
1099	3	5	4	1	3	3	1	1	2	2	1	2		0	false	
1100	0	6	4	1	3	3	1	1	2	2	1	2		0	false	
1101	1	6	4	1	3	3	1	1	2	2	1	2		0	false	
1102	2	6	4	1	3	3	1	1	2	2	1	2		0	false	
1103	3	6	4	1	3	3	1	1	2	2	1	2		0	false	
1104	0	5	4	2	3	3	1	1	2	2	1	2		0	false	
1105	1	5	4	2	3	3	1	1	2	2	1	2		0	false	
1106	2	5	4	2	3	3	1	1	2	2	1	2		0	false	
1107	3	5	4	2	3	3	1	1	2	2	1	2		0	false	
1108	0	6	4	2	3	3	1	1	2	2	1	2		0	false	
1109	1	6	4	2	3	3	1	1	2	2	1	2		0	false	
1110	2	6	4	2	3	3	1	1	2	2	1	2		0	false	
1111	3	6	4	2	3	3	1	1	2	2	1	2		0	false	
1112	0	5	4	3	3	3	1	1	2	2	1	2		0	false	
1113	1	5	4	3	3	3	1	1	2	2	1	2		0	false	
1114	2	5	4	3	3	3	1	1	2	2	1	2		0	false	
1115	3	5	4	3	3	3	1	1	2	2	1	2		0	false	
1116	0	6	4	3	3	3	1	1	2	2	1	2		0	false	
1117	1	6	4	3	3	3	1	1	2	2	1	2		0	false	
1118	2	6	4	3	3	3	1	1	2	2	1	2		0	false	
1119	3	6	4	3	3	3	1	1	2	2	1	2		0	false	
1120	0	5	4	0	4	3	1	1	2	2	1	2		0	false	
1121	1	5	4	0	4	3	1	1	2	2	1	2		0	false	
1122	2	5	4	0	4	3	1	1	2	2	1	2		0	false	
1123	3	5	4	0	4	3	1	1	2	2	1	2		0	false	
1124	0	6	4	0	4	3	1	1	2	2	1	2		0	false	
1125	1	6	4	0	4	3	1	1	2	2	1	2		0	false	
1126	2	6	4	0	4	3	1	1	2	2	1	2		0	false	
1127	3	6	4	0	4	3	1	1	2	2	1	2		0	false	
1128	0	5	4	1	4	3	1	1	2	2	1	2		0	false	
1129	1	5	4	1	4	3	1	1	2	2	1	2		0	false	
1130	2	5	4	1	4	3	1	1	2	2	1	2		0	false	
1131	3	5	4	1	4	3	1	1	2	2	1	2		0	false	
1132	0	6	4	1	4	3	1	1	2	2	1	2		0	false	
1133	1	6	4	1	4	3	1	1	2	2	1	2		0	false	
1134	2	6	4	1	4	3	1	1	2	2	1	2		0	false	
1135	3	6	4	1	4	3	1	1	2	2	1	2		0	false	
1136	0	5	4	2	4	3	1	1	2	2	1	2		0	false	
1137	1	5	4	2	4	3	1	1	2	2	1	2		0	false	
1138	2	5	4	2	4	3	1	1	2	2	1	2		0	false	
1139	3	5	4	2	4	3	1	1	2	2	1	2		0	false	
1140	0	6	4	2	4	3	1	1	2	2	1	2		0	false	
1141	1	6	4	2	4	3	1	1	2	2	1	2		0	false	
1142	2	6	4	2	4	3	1	1	2	2	1	2		0	false	
1143	3	6	4	2	4	3	1	1	2	2	1	2		0	false	
1144	0	5	4	3	4	3	1	1	2	2	1	2		0	false	
1145	1	5	4	3	4	3	1	1	2	2	1	2		0	false	
1146	2	5	4	3	4	3	1	1	2	2	1	2		0	false	
1147	3	5	4	3	4	3	1	1	2	2	1	2		0	false	
1148	0	6	4	3	4	3	1	1	2	2	1	2		0	false	
1149	1	6	4	3	4	3	1	1	2	2	1	2		0	false	
1150	2	6	4	3	4	3	1	1	2	2	1	2		0	false	
1151	3	6	4	3	4	3	1	1	2	2	1	2		0	false	
1152	0	5	4	0	3	3	2	1	2	2	1	2		0	false	
1153	1	5	4	0	3	3	2	1	2	2	1	2		0	false	
1154	2	5	4	0	3	3	2	1	2	2	1	2		0	false	
1155	3	5	4	0	3	3	2	1	2	2	1	2		0	false	
1156	0	6	4	0	3	3	2	1	2	2	1	2		0	false	
1157	1	6	4	0	3	3	2	1	2	2	1	2		0	false	
1158	2	6	4	0	3	3	2	1	2	2	1	2		0	false	
1159	3	6	4	0	3	3	2	1	2	2	1	2		0	false	
1160	0	5	4	1	3	3	2	1	2	2	1	2		0	false	
1161	1	5	4	1	3	3	2	1	2	2	1	2		0	false	
1162	2	5	4	1	3	3	2	1	2	2	1	2		0	false	
1163	3	5	4	1	3	3	2	1	2	2	1	2		0	false	
1164	0	6	4	1	3	3	2	1	2	2	1	2		0	false	
1165	1	6	4	1	3	3	2	1	2	2	1	2		0	false	
1166	2	6	4	1	3	3	2	1	2	2	1	2		0	false	
1167	3	6	4	1	3	3	2	1	2	2	1	2		0	false	
1168	0	5	4	2	3	3	2	1	2	2	1	2		0	false	
1169	1	5	4	2	3	3	2	1	2	2	1	2		0	false	
1170	2	5	4	2	3	3	2	1	2	2	1	2		0	false	
1171	3	5	4	2	3	3	2	1	2	2	1	2		0	false	
1172	0	6	4	2	3	3	2	1	2	2	1	2		0	false	
1173	1	6	4	2	3	3	2	1	2	2	1	2		0	false	
1174	2	6	4	2	3	3	2	1	2	2	1	2		0	false	
1175	3	6	4	2	3	3	2	1	2	2	1	2		0	false	
1176	0	5	4	3	3	3	2	1	2	2	1	2		0	false	
1177	1	5	4	3	3	3	2	1	2	2	1	2		0	false	
1178	2	5	4	3	3	3	2	1	2	2	1	2		0	false	
1179	3	5	4	3	3	3	2	1	2	2	1	2		0	false	
1180	0	6	4	3	3	3	2	1	2	2	1	2		0	false	
1181	1	6	4	3	3	3	2	1	2	2	1	2		0	false	
1182	2	6	4	3	3	3	2	1	2	2	1	2		0	false	
1183	3	6	4	3	3	3	2	1	2	2	1	2		0	false	
1184	0	5	4	0	4	3	2	1	2	2	1	2		0	false	
1185	1	5	4	0	4	3	2	1	2	2	1	2		0	false	
1186	2	5	4	0	4	3	2	1	2	2	1	2		0	false	
1187	3	5	4	0	4	3	2	1	2	2	1	2		0	false	
1188	0	6	4	0	4	3	2	1	2	2	1	2		0	false	
1189	1	6	4	0	4	3	2	1	2	2	1	2		0	false	
1190	2	6	4	0	4	3	2	1	2	2	1	2		0	false	
1191	3	6	4	0	4	3	2	1	2	2	1	2		0	false	
1192	0	5	4	1	4	3	2	1	2	2	1	2		0	false	
1193	1	5	4	1	4	3	2	1	2	2	1	2		0	false	
1194	2	5	4	1	4	3	2	1	2	2	1	2		0	false	
1195	3	5	4	1	4	3	2	1	2	2	1	2		0	false	
1196	0	6	4	1	4	3	2	1	2	2	1	2		0	false	
1197	1	6	4	1	4	3	2	1	2	2	1	2		0	false	
1198	2	6	4	1	4	3	2	1	2	2	1	2		0	false	
1199	3	6	4	1	4	3	2	1	2	2	1	2		0	false	
1200	0	5	4	2	4	3	2	1	2	2	1	2		0	false	
1201	1	5	4	2	4	3	2	1	2	2	1	2		0	false	
1202	2	5	4	2	4	3	2	1	2	2	1	2		0	false	
1203	3	5	4	2	4	3	2	1	2	2	1	2		0	false	
1204	0	6	4	2	4	3	2	1	2	2	1	2		0	false	
1205	1	6	4	2	4	3	2	1	2	2	1	2		0	false	
1206	2	6	4	2	4	3	2	1	2	2	1	2		0	false	
1207	3	6	4	2	4	3	2	1	2	2	1	2		0	false	
1208	0	5	4	3	4	3	2	1	2	2	1	2		0	false	
1209	1	5	4	3	4	3	2	1	2	2	1	2		0	false	
1210	2	5	4	3	4	3	2	1	2	2	1	2		0	false	
1211	3	5	4	3	4	3	2	1	2	2	1	2		0	false	
1212	0	6	4	3	4	3	2	1	2	2	1	2		0	false	
1213	1	6	4	3	4	3	2	1	2	2	1	2		0	false	
1214	2	6	4	3	4	3	2	1	2	2	1	2		0	false	
1215	3	6	4	3	4	3	2	1	2	2	1	2		0	false	
1216	0	5	4	0	3	3	3	1	2	2	1	2		0	false	
1217	1	5	4	0	3	3	3	1	2	2	1	2		0	false	
1218	2	5	4	0	3	3	3	1	2	2	1	2		0	false	
1219	3	5	4	0	3	3	3	1	2	2	1	2		0	false	
1220	0	6	4	0	3	3	3	1	2	2	1	2		0	false	
1221	1	6	4	0	3	3	3	1	2	2	1	2		0	false	
1222	2	6	4	0	3	3	3	1	2	2	1	2		0	false	
1223	3	6	4	0	3	3	3	1	2	2	1	2		0	false	
1224	0	5	4	1	3	3	3	1	2	2	1	2		0	false	
1225	1	5	4	1	3	3	3	1	2	2	1	2		0	false	
1226	2	5	4	1	3	3	3	1	2	2	1	2		0	false	
1227	3	5	4	1	3	3	3	1	2	2	1	2		0	false	
1228	0	6	4	1	3	3	3	1	2	2	1	2		0	false	
1229	1	6	4	1	3	3	3	1	2	2	1	2		0	false	
1230	2	6	4	1	3	3	3	1	2	2	1	2		0	false	
1231	3	6	4	1	3	3	3	1	2	2	1	2		0	false	
1232	0	5	4	2	3	3	3	1	2	2	1	2		0	false	
1233	1	5	4	2	3	3	3	1	2	2	1	2		0	false	
1234	2	5	4	2	3	3	3	1	2	2	1	2		0	false	
1235	3	5	4	2	3	3	3	1	2	2	1	2		0	false	
1236	0	6	4	2	3	3	3	1	2	2	1	2		0	false	
1237	1	6	4	2	3	3	3	1	2	2	1	2		0	false	
1238	2	6	4	2	3	3	3	1	2	2	1	2		0	false	
1239	3	6	4	2	3	3	3	1	2	2	1	2		0	false	
1240	0	5	4	3	3	3	3	1	2	2	1	2		0	false	
1241	1	5	4	3	3	3	3	1	2	2	1	2		0	false	
1242	2	5	4	3	3	3	3	1	2	2	1	2		0	false	
1243	3	5	4	3	3	3	3	1	2	2	1	2		0	false	
1244	0	6	4	3	3	3	3	1	2	2	1	2		0	false	
1245	1	6	4	3	3	3	3	1	2	2	1	2		0	false	
1246	2	6	4	3	3	3	3	1	2	2	1	2		0	false	
1247	3	6	4	3	3	3	3	1	2	2	1	2		0	false	
1248	0	5	4	0	4	3	3	1	2	2	1	2		0	false	
1249	1	5	4	0	4	3	3	1	2	2	1	2		0	false	
1250	2	5	4	0	4	3	3	1	2	2	1	2		0	false	
1251	3	5	4	0	4	3	3	1	2	2	1	2		0	false	
1252	0	6	4	0	4	3	3	1	2	2	1	2		0	false	
1253	1	6	4	0	4	3	3	1	2	2	1	2		0	false	
1254	2	6	4	0	4	3	3	1	2	2	1	2		0	false	
1255	3	6	4	0	4	3	3	1	2	2	1	2		0	false	
1256	0	5	4	1	4	3	3	1	2	2	1	2		0	false	
1257	1	5	4	1	4	3	3	1	2	2	1	2		0	false	
1258	2	5	4	1	4	3	3	1	2	2	1	2		0	false	
1259	3	5	4	1	4	3	3	1	2	2	1	2		0	false	
1260	0	6	4	1	4	3	3	1	2	2	1	2		0	false	
1261	1	6	4	1	4	3	3	1	2	2	1	2		0	false	
1262	2	6	4	1	4	3	3	1	2	2	1	2		0	false	
1263	3	6	4	1	4	3	3	1	2	2	1	2		0	false	
1264	0	5	4	2	4	3	3	1	2	2	1	2		0	false	
1265	1	5	4	2	4	3	3	1	2	2	1	2		0	false	
1266	2	5	4	2	4	3	3	1	2	2	1	2		0	false	
1267	3	5	4	2	4	3	3	1	2	2	1	2		0	false	
1268	0	6	4	2	4	3	3	1	2	2	1	2		0	false	
1269	1	6	4	2	4	3	3	1	2	2	1	2		0	false	
1270	2	6	4	2	4	3	3	1	2	2	1	2		0	false	
1271	3	6	4	2	4	3	3	1	2	2	1	2		0	false	
1272	0	5	4	3	4	3	3	1	2	2	1	2		0	false	
1273	1	5	4	3	4	3	3	1	2	2	1	2		0	false	
1274	2	5	4	3	4	3	3	1	2	2	1	2		0	false	
1275	3	5	4	3	4	3	3	1	2	2	1	2		0	false	
1276	0	6	4	3	4	3	3	1	2	2	1	2		0	false	
1277	1	6	4	3	4	3	3	1	2	2	1	2		0	false	
